 

stn;time;rre150h0;qrre150h0
BIA;2024092911;0.0;4
BIA;2024092912;0.0;4
BIA;2024092913;0.0;4
BIA;2024092914;0.0;4
BIA;2024092915;0.0;4
BIA;2024092916;0.0;4
BIA;2024092917;0.0;4
BIA;2024092918;0.0;4
BIA;2024092919;0.0;4
BIA;2024092920;0.0;4
BIA;2024092921;0.0;4
BIA;2024092922;0.0;4
BIA;2024092923;0.0;4
BIA;2024093000;0.1;4
BIA;2024093001;0.2;4
BIA;2024093002;0.2;4
BIA;2024093003;0.3;4
BIA;2024093004;0.7;4
BIA;2024093005;0.2;4
BIA;2024093006;0.4;4
BIA;2024093007;0.4;4
BIA;2024093008;0.0;4
BIA;2024093009;0.0;4
BIA;2024093010;0.0;4
BIA;2024093011;0.0;4
BIA;2024093012;0.0;4
BIA;2024093013;0.0;4
BIA;2024093014;0.0;4
BIA;2024093015;0.0;4
BIA;2024093016;0.0;4
BIA;2024093017;0.0;4
BIA;2024093018;0.0;4
BIA;2024093019;0.0;4
BIA;2024093020;0.0;4
BIA;2024093021;0.0;4
BIA;2024093022;0.0;4
BIA;2024093023;0.0;4
BIA;2024100100;0.0;4
BIA;2024100101;0.0;4
BIA;2024100102;0.0;4
BIA;2024100103;0.0;4
BIA;2024100104;0.0;4
BIA;2024100105;0.0;4
BIA;2024100106;0.0;4
BIA;2024100107;0.0;4
BIA;2024100108;0.0;4
BIA;2024100109;0.0;4
BIA;2024100110;0.0;4
BIA;2024100111;0.0;4
BIA;2024100112;0.0;4
BIA;2024100113;0.0;4
BIA;2024100114;0.0;4
BIA;2024100115;0.0;4
BIA;2024100116;0.0;4
BIA;2024100117;0.0;4
BIA;2024100118;0.0;4
BIA;2024100119;0.1;4
BIA;2024100120;0.0;4
BIA;2024100121;0.2;4
BIA;2024100122;0.1;4
BIA;2024100123;0.2;4
BIA;2024100200;0.4;4
BIA;2024100201;0.3;4
BIA;2024100202;0.3;4
BIA;2024100203;3.0;4
BIA;2024100204;2.6;4
BIA;2024100205;1.2;4
BIA;2024100206;0.0;4
BIA;2024100207;0.0;4
BIA;2024100208;0.0;4
BIA;2024100209;0.0;4
BIA;2024100210;0.0;4
BIA;2024100211;0.0;4
BIA;2024100212;0.0;4
BIA;2024100213;0.0;4
BIA;2024100214;0.0;4
BIA;2024100215;0.0;4
BIA;2024100216;0.0;4
BIA;2024100217;0.0;4
BIA;2024100218;0.0;4
BIA;2024100219;0.0;4
BIA;2024100220;0.0;4
BIA;2024100221;0.0;4
BIA;2024100222;0.0;4
BIA;2024100223;0.0;4
BIA;2024100300;0.0;4
BIA;2024100301;0.0;4
BIA;2024100302;0.0;4
BIA;2024100303;0.0;4
BIA;2024100304;0.0;4
BIA;2024100305;0.0;4
BIA;2024100306;0.0;4
BIA;2024100307;0.0;4
BIA;2024100308;0.0;4
BIA;2024100309;0.0;4
BIA;2024100310;0.0;4
BIA;2024100311;0.0;4
BIA;2024100312;0.0;4
BIA;2024100313;0.0;4
BIA;2024100314;0.0;4
BIA;2024100315;0.0;4
BIA;2024100316;0.0;4
BIA;2024100317;0.0;4
BIA;2024100318;0.0;4
BIA;2024100319;0.0;4
BIA;2024100320;0.0;4
BIA;2024100321;0.0;4
BIA;2024100322;0.0;4
BIA;2024100323;0.0;4
BIA;2024100400;0.0;4
BIA;2024100401;0.0;4
BIA;2024100402;0.0;4
BIA;2024100403;0.0;4
BIA;2024100404;0.0;4
BIA;2024100405;0.0;4
BIA;2024100406;0.0;4
BIA;2024100407;0.0;4
BIA;2024100408;0.0;4
BIA;2024100409;0.0;4
BIA;2024100410;0.0;4
BIA;2024100411;0.0;4
BIA;2024100412;0.0;4
BIA;2024100413;0.0;4
BIA;2024100414;0.0;4
BIA;2024100415;0.0;4
BIA;2024100416;0.0;4
BIA;2024100417;0.0;4
BIA;2024100418;0.0;4
BIA;2024100419;0.0;4
BIA;2024100420;0.0;4
BIA;2024100421;0.0;4
BIA;2024100422;0.0;4
BIA;2024100423;0.0;4
BIA;2024100500;0.0;4
BIA;2024100501;0.0;4
BIA;2024100502;0.0;4
BIA;2024100503;0.0;4
BIA;2024100504;0.0;4
BIA;2024100505;0.0;4
BIA;2024100506;0.0;4
BIA;2024100507;0.0;4
BIA;2024100508;0.0;4
BIA;2024100509;0.0;4
BIA;2024100510;0.0;4
BIA;2024100511;0.0;4
BIA;2024100512;0.0;4
BIA;2024100513;0.0;4
BIA;2024100514;0.0;4
BIA;2024100515;0.0;4
BIA;2024100516;0.0;4
BIA;2024100517;0.0;4
BIA;2024100518;0.0;4
BIA;2024100519;0.0;4
BIA;2024100520;0.0;4
BIA;2024100521;0.0;4
BIA;2024100522;0.0;4
BIA;2024100523;0.0;4
BIA;2024100600;0.0;4
BIA;2024100601;0.0;4
BIA;2024100602;0.0;4
BIA;2024100603;0.0;4
BIA;2024100604;0.0;4
BIA;2024100605;0.0;4
BIA;2024100606;0.0;4
BIA;2024100607;0.0;4
BIA;2024100608;0.0;4
BIA;2024100609;0.0;4
BIA;2024100610;0.0;4
BIA;2024100611;0.0;4
BIA;2024100612;0.0;4
BIA;2024100613;0.0;4
BIA;2024100614;0.0;4
BIA;2024100615;0.0;4
BIA;2024100616;0.0;4
BIA;2024100617;0.0;4
BIA;2024100618;0.0;4
BIA;2024100619;0.0;4
BIA;2024100620;0.0;4
BIA;2024100621;0.0;4
BIA;2024100622;0.0;4
BIA;2024100623;0.0;4
BIA;2024100700;0.0;4
BIA;2024100701;0.0;4
BIA;2024100702;0.0;4
BIA;2024100703;0.0;4
BIA;2024100704;0.0;4
BIA;2024100705;0.0;4
BIA;2024100706;0.0;4
BIA;2024100707;0.0;4
BIA;2024100708;0.0;4
BIA;2024100709;0.0;4
BIA;2024100710;0.0;4
BIA;2024100711;0.0;4
BIA;2024100712;0.0;4
BIA;2024100713;0.0;4
BIA;2024100714;0.0;4
BIA;2024100715;0.0;4
BIA;2024100716;0.1;4
BIA;2024100717;1.1;4
BIA;2024100718;0.7;4
BIA;2024100719;1.4;4
BIA;2024100720;0.8;4
BIA;2024100721;1.1;4
BIA;2024100722;1.8;4
BIA;2024100723;1.9;4
BIA;2024100800;1.7;4
BIA;2024100801;3.0;4
BIA;2024100802;3.3;4
BIA;2024100803;1.3;4
BIA;2024100804;3.4;4
BIA;2024100805;3.1;4
BIA;2024100806;2.7;4
BIA;2024100807;4.6;4
BIA;2024100808;5.8;4
BIA;2024100809;3.5;4
BIA;2024100810;6.4;4
BIA;2024100811;8.7;4
BIA;2024100812;6.9;4
BIA;2024100813;8.2;4
BIA;2024100814;0.5;4
BIA;2024100815;1.6;4
BIA;2024100816;0.0;4
BIA;2024100817;0.1;4
BIA;2024100818;0.9;4
BIA;2024100819;0.7;4
BIA;2024100820;3.3;4
BIA;2024100821;0.2;4
BIA;2024100822;0.0;4
BIA;2024100823;0.0;4
BIA;2024100900;0.0;4
BIA;2024100901;0.0;4
BIA;2024100902;0.0;4
BIA;2024100903;0.0;4
BIA;2024100904;0.0;4
BIA;2024100905;0.0;4
BIA;2024100906;0.0;4
BIA;2024100907;0.0;4
BIA;2024100908;0.0;4
BIA;2024100909;0.0;4
BIA;2024100910;0.0;4
BIA;2024100911;0.0;4
BIA;2024100912;0.0;4
BIA;2024100913;0.0;4
BIA;2024100914;0.0;4
BIA;2024100915;0.0;4
BIA;2024100916;0.0;4
BIA;2024100917;0.2;4
BIA;2024100918;0.5;4
BIA;2024100919;1.8;4
BIA;2024100920;3.8;4
BIA;2024100921;4.7;4
BIA;2024100922;5.6;4
BIA;2024100923;4.1;4
BIA;2024101000;3.3;4
BIA;2024101001;2.5;4
BIA;2024101002;2.4;4
BIA;2024101003;1.8;4
BIA;2024101004;3.6;4
BIA;2024101005;1.9;4
BIA;2024101006;5.6;4
BIA;2024101007;1.1;4
BIA;2024101008;0.0;4
BIA;2024101009;0.0;4
BIA;2024101010;0.0;4
BIA;2024101011;0.0;4
BIA;2024101012;0.0;4
BIA;2024101013;0.0;4
BIA;2024101014;0.0;4
BIA;2024101015;0.0;4
BIA;2024101016;0.0;4
BIA;2024101017;0.0;4
BIA;2024101018;0.0;4
BIA;2024101019;0.0;4
BIA;2024101020;0.0;4
BIA;2024101021;0.0;4
BIA;2024101022;0.0;4
BIA;2024101023;0.0;4
BIA;2024101100;0.0;4
BIA;2024101101;0.0;4
BIA;2024101102;0.0;4
BIA;2024101103;0.0;4
BIA;2024101104;0.0;4
BIA;2024101105;0.0;4
BIA;2024101106;0.0;4
BIA;2024101107;0.0;4
BIA;2024101108;0.0;4
BIA;2024101109;0.0;4
BIA;2024101110;0.0;4
BIA;2024101111;0.0;4
BIA;2024101112;0.0;4
BIA;2024101113;0.0;4
BIA;2024101114;0.0;4
BIA;2024101115;0.0;4
BIA;2024101116;0.0;4
BIA;2024101117;0.0;4
BIA;2024101118;0.0;4
BIA;2024101119;0.0;4
BIA;2024101120;0.0;4
BIA;2024101121;0.0;4
BIA;2024101122;0.0;4
BIA;2024101123;0.0;4
BIA;2024101200;0.0;4
BIA;2024101201;0.0;4
BIA;2024101202;0.0;4
BIA;2024101203;0.0;4
BIA;2024101204;0.0;4
BIA;2024101205;0.0;4
BIA;2024101206;0.2;4
BIA;2024101207;0.1;4
BIA;2024101208;0.3;4
BIA;2024101209;0.5;4
BIA;2024101210;0.4;4
BIA;2024101211;0.8;4
BIA;2024101212;0.3;4
BIA;2024101213;0.4;4
BIA;2024101214;0.1;4
BIA;2024101215;0.0;4
BIA;2024101216;0.0;4
BIA;2024101217;0.0;4
BIA;2024101218;0.0;4
BIA;2024101219;0.0;4
BIA;2024101220;0.0;4
BIA;2024101221;0.0;4
BIA;2024101222;0.0;4
BIA;2024101223;0.0;4
BIA;2024101300;0.0;4
BIA;2024101301;0.0;4
BIA;2024101302;0.0;4
BIA;2024101303;0.0;4
BIA;2024101304;0.0;4
BIA;2024101305;0.0;4
BIA;2024101306;0.0;4
BIA;2024101307;0.0;4
BIA;2024101308;0.0;4
BIA;2024101309;0.0;4
BIA;2024101310;0.0;4
BIA;2024101311;0.0;4
BIA;2024101312;0.0;4
BIA;2024101313;0.0;4
BIA;2024101314;0.0;4
BIA;2024101315;0.0;4
BIA;2024101316;0.0;4
BIA;2024101317;0.0;4
BIA;2024101318;0.0;4
BIA;2024101319;0.0;4
BIA;2024101320;0.0;4
BIA;2024101321;0.0;4
BIA;2024101322;0.0;4
BIA;2024101323;0.0;4
BIA;2024101400;0.0;4
BIA;2024101401;0.0;4
BIA;2024101402;0.0;4
BIA;2024101403;0.0;4
BIA;2024101404;0.0;4
BIA;2024101405;0.0;4
BIA;2024101406;0.0;4
BIA;2024101407;0.0;4
BIA;2024101408;0.0;4
BIA;2024101409;0.0;4
BIA;2024101410;0.0;4
BIA;2024101411;0.0;4
BIA;2024101412;0.0;4
BIA;2024101413;0.0;4
BIA;2024101414;0.0;4
BIA;2024101415;0.0;4
BIA;2024101416;0.0;4
BIA;2024101417;0.0;4
BIA;2024101418;0.0;4
BIA;2024101419;0.0;4
BIA;2024101420;0.0;4
BIA;2024101421;0.0;4
BIA;2024101422;0.0;4
BIA;2024101423;0.0;4
BIA;2024101500;0.0;4
BIA;2024101501;0.0;4
BIA;2024101502;0.0;4
BIA;2024101503;0.0;4
BIA;2024101504;0.0;4
BIA;2024101505;0.0;4
BIA;2024101506;0.0;4
BIA;2024101507;0.0;4
BIA;2024101508;0.0;4
BIA;2024101509;0.0;4
BIA;2024101510;0.0;4
BIA;2024101511;0.0;4
BIA;2024101512;0.0;4
BIA;2024101513;0.0;4
BIA;2024101514;0.0;4
BIA;2024101515;0.0;4
BIA;2024101516;0.0;4
BIA;2024101517;0.0;4
BIA;2024101518;0.0;4
BIA;2024101519;0.0;4
BIA;2024101520;0.0;4
BIA;2024101521;0.0;4
BIA;2024101522;0.0;4
BIA;2024101523;0.0;4
BIA;2024101600;0.0;4
BIA;2024101601;0.0;4
BIA;2024101602;0.0;4
BIA;2024101603;0.0;4
BIA;2024101604;0.0;4
BIA;2024101605;0.1;4
BIA;2024101606;3.1;4
BIA;2024101607;1.4;4
BIA;2024101608;1.8;4
BIA;2024101609;1.6;4
BIA;2024101610;0.5;4
BIA;2024101611;2.7;4
BIA;2024101612;1.1;4
BIA;2024101613;0.9;4
BIA;2024101614;2.4;4
BIA;2024101615;1.4;4
BIA;2024101616;0.9;4
BIA;2024101617;0.7;4
BIA;2024101618;1.5;4
BIA;2024101619;1.7;4
BIA;2024101620;1.3;4
BIA;2024101621;1.5;4
BIA;2024101622;1.4;4
BIA;2024101623;1.1;4
BIA;2024101700;2.1;4
BIA;2024101701;1.2;4
BIA;2024101702;1.4;4
BIA;2024101703;0.8;4
BIA;2024101704;0.1;4
BIA;2024101705;0.7;4
BIA;2024101706;0.9;4
BIA;2024101707;2.0;4
BIA;2024101708;0.3;4
BIA;2024101709;0.4;4
BIA;2024101710;0.7;4
BIA;2024101711;2.5;4
BIA;2024101712;0.3;4
BIA;2024101713;0.4;4
BIA;2024101714;1.0;4
BIA;2024101715;0.6;4
BIA;2024101716;0.5;4
BIA;2024101717;0.4;4
BIA;2024101718;0.0;4
BIA;2024101719;0.0;4
BIA;2024101720;0.0;4
BIA;2024101721;0.0;4
BIA;2024101722;0.0;4
BIA;2024101723;0.0;4
BIA;2024101800;0.0;4
BIA;2024101801;0.0;4
BIA;2024101802;0.0;4
BIA;2024101803;0.2;4
BIA;2024101804;0.9;4
BIA;2024101805;0.2;4
BIA;2024101806;0.4;4
BIA;2024101807;0.6;4
BIA;2024101808;1.3;4
BIA;2024101809;1.7;4
BIA;2024101810;2.1;4
BIA;2024101811;0.9;4
BIA;2024101812;0.1;4
BIA;2024101813;0.0;4
BIA;2024101814;0.0;4
BIA;2024101815;0.0;4
BIA;2024101816;0.0;4
BIA;2024101817;0.0;4
BIA;2024101818;0.0;4
BIA;2024101819;0.0;4
BIA;2024101820;0.0;4
BIA;2024101821;0.0;4
BIA;2024101822;0.0;4
BIA;2024101823;0.0;4
BIA;2024101900;0.0;4
BIA;2024101901;0.0;4
BIA;2024101902;0.0;4
BIA;2024101903;0.0;4
BIA;2024101904;0.0;4
BIA;2024101905;0.0;4
BIA;2024101906;0.0;4
BIA;2024101907;0.0;4
BIA;2024101908;0.0;4
BIA;2024101909;0.0;4
BIA;2024101910;0.0;4
BIA;2024101911;0.0;4
BIA;2024101912;0.0;4
BIA;2024101913;0.0;4
BIA;2024101914;0.0;4
BIA;2024101915;0.3;4
BIA;2024101916;0.5;4
BIA;2024101917;1.5;4
BIA;2024101918;0.2;4
BIA;2024101919;0.0;4
BIA;2024101920;0.0;4
BIA;2024101921;0.4;4
BIA;2024101922;0.1;4
BIA;2024101923;0.2;4
BIA;2024102000;0.1;4
BIA;2024102001;0.0;4
BIA;2024102002;0.0;4
BIA;2024102003;0.1;4
BIA;2024102004;0.0;4
BIA;2024102005;0.0;4
BIA;2024102006;0.0;4
BIA;2024102007;0.0;4
BIA;2024102008;0.0;4
BIA;2024102009;0.0;4
BIA;2024102010;0.0;4
BIA;2024102011;0.0;4
BIA;2024102012;0.0;4
BIA;2024102013;0.0;4
BIA;2024102014;0.0;4
BIA;2024102015;0.0;4
BIA;2024102016;0.0;4
BIA;2024102017;0.0;4
BIA;2024102018;0.0;4
BIA;2024102019;0.0;4
BIA;2024102020;0.0;4
BIA;2024102021;0.0;4
BIA;2024102022;0.0;4
BIA;2024102023;0.0;4
BIA;2024102100;0.0;4
BIA;2024102101;0.0;4
BIA;2024102102;0.0;4
BIA;2024102103;0.0;4
BIA;2024102104;0.0;4
BIA;2024102105;0.0;4
BIA;2024102106;0.0;4
BIA;2024102107;0.0;4
BIA;2024102108;0.0;4
BIA;2024102109;0.0;4
BIA;2024102110;0.0;4
BIA;2024102111;0.0;4
BIA;2024102112;0.0;4
BIA;2024102113;0.0;4
BIA;2024102114;0.0;4
BIA;2024102115;0.0;4
BIA;2024102116;0.0;4
BIA;2024102117;0.0;4
BIA;2024102118;0.0;4
BIA;2024102119;0.0;4
BIA;2024102120;0.0;4
BIA;2024102121;0.0;4
BIA;2024102122;0.0;4
BIA;2024102123;0.1;4
BIA;2024102200;0.0;4
BIA;2024102201;0.0;4
BIA;2024102202;0.0;4
BIA;2024102203;0.0;4
BIA;2024102204;0.0;4
BIA;2024102205;0.0;4
BIA;2024102206;0.0;4
BIA;2024102207;0.0;4
BIA;2024102208;0.0;4
BIA;2024102209;0.0;4
BIA;2024102210;0.0;4
BIA;2024102211;0.0;4
BIA;2024102212;0.0;4
BIA;2024102213;0.0;4
BIA;2024102214;0.0;4
BIA;2024102215;0.0;4
BIA;2024102216;0.0;4
BIA;2024102217;0.0;4
BIA;2024102218;0.0;4
BIA;2024102219;0.0;4
BIA;2024102220;0.0;4
BIA;2024102221;0.0;4
BIA;2024102222;0.0;4
BIA;2024102223;0.0;4
BIA;2024102300;0.0;4
BIA;2024102301;0.0;4
BIA;2024102302;0.0;4
BIA;2024102303;0.0;4
BIA;2024102304;0.0;4
BIA;2024102305;0.0;4
BIA;2024102306;0.0;4
BIA;2024102307;0.0;4
BIA;2024102308;0.0;4
BIA;2024102309;0.0;4
BIA;2024102310;0.0;4
BIA;2024102311;0.0;4
BIA;2024102312;0.0;4
BIA;2024102313;0.0;4
BIA;2024102314;0.0;4
BIA;2024102315;0.0;4
BIA;2024102316;0.0;4
BIA;2024102317;0.0;4
BIA;2024102318;0.0;4
BIA;2024102319;0.1;4
BIA;2024102320;0.1;4
BIA;2024102321;0.0;4
BIA;2024102322;0.0;4
BIA;2024102323;0.0;4
BIA;2024102400;0.0;4
BIA;2024102401;0.0;4
BIA;2024102402;0.0;4
BIA;2024102403;0.0;4
BIA;2024102404;0.0;4
BIA;2024102405;0.0;4
BIA;2024102406;0.0;4
BIA;2024102407;0.0;4
BIA;2024102408;0.0;4
BIA;2024102409;0.5;4
BIA;2024102410;0.0;4
BIA;2024102411;0.3;4
BIA;2024102412;2.1;4
BIA;2024102413;0.6;4
BIA;2024102414;0.0;4
BIA;2024102415;1.1;4
BIA;2024102416;0.1;4
BIA;2024102417;1.5;4
BIA;2024102418;1.2;4
BIA;2024102419;1.5;4
BIA;2024102420;1.0;4
BIA;2024102421;0.1;4
BIA;2024102422;0.9;4
BIA;2024102423;1.9;4
BIA;2024102500;0.2;4
BIA;2024102501;0.9;4
BIA;2024102502;0.8;4
BIA;2024102503;1.4;4
BIA;2024102504;0.3;4
BIA;2024102505;0.1;4
BIA;2024102506;0.0;4
BIA;2024102507;0.0;4
BIA;2024102508;0.0;4
BIA;2024102509;0.0;4
BIA;2024102510;0.3;4
BIA;2024102511;0.0;4
BIA;2024102512;0.0;4
BIA;2024102513;0.0;4
BIA;2024102514;0.0;4
BIA;2024102515;0.0;4
BIA;2024102516;0.0;4
BIA;2024102517;0.0;4
BIA;2024102518;0.0;4
BIA;2024102519;0.0;4
BIA;2024102520;0.1;4
BIA;2024102521;0.1;4
BIA;2024102522;0.0;4
BIA;2024102523;0.0;4
BIA;2024102600;0.1;4
BIA;2024102601;0.4;4
BIA;2024102602;0.3;4
BIA;2024102603;1.0;4
BIA;2024102604;1.1;4
BIA;2024102605;1.5;4
BIA;2024102606;2.5;4
BIA;2024102607;1.8;4
BIA;2024102608;0.4;4
BIA;2024102609;0.3;4
BIA;2024102610;0.2;4
BIA;2024102611;0.8;4
BIA;2024102612;0.5;4
BIA;2024102613;0.0;4
BIA;2024102614;0.0;4
BIA;2024102615;0.0;4
BIA;2024102616;0.4;4
BIA;2024102617;0.0;4
BIA;2024102618;0.1;4
BIA;2024102619;0.3;4
BIA;2024102620;1.8;4
BIA;2024102621;1.9;4
BIA;2024102622;0.0;4
BIA;2024102623;0.0;4
BIA;2024102700;0.0;4
BIA;2024102701;0.0;4
BIA;2024102702;0.0;4
BIA;2024102703;0.0;4
BIA;2024102704;0.1;4
BIA;2024102705;0.0;4
BIA;2024102706;0.6;4
BIA;2024102707;2.0;4
BIA;2024102708;0.6;4
BIA;2024102709;0.1;4
BIA;2024102710;0.4;4
BIA;2024102711;0.1;4
BIA;2024102712;0.3;4
BIA;2024102713;0.1;4
BIA;2024102714;0.0;4
BIA;2024102715;0.0;4
BIA;2024102716;0.0;4
BIA;2024102717;0.0;4
BIA;2024102718;0.0;4
BIA;2024102719;0.0;4
BIA;2024102720;0.0;4
BIA;2024102721;0.0;4
BIA;2024102722;0.0;4
BIA;2024102723;0.0;4
BIA;2024102800;0.0;4
BIA;2024102801;0.0;4
BIA;2024102802;0.0;4
BIA;2024102803;0.0;4
BIA;2024102804;0.0;4
BIA;2024102805;0.0;4
BIA;2024102806;0.0;4
BIA;2024102807;0.0;4
BIA;2024102808;0.0;4
BIA;2024102809;0.0;4
BIA;2024102810;0.0;4
BIA;2024102811;0.0;4
BIA;2024102812;0.0;4
BIA;2024102813;0.0;4
BIA;2024102814;0.0;4
BIA;2024102815;0.0;4
BIA;2024102816;0.0;4
BIA;2024102817;0.0;4
BIA;2024102818;0.0;4
BIA;2024102819;0.0;4
BIA;2024102820;0.0;4
BIA;2024102821;0.0;4
BIA;2024102822;0.0;4
BIA;2024102823;0.0;4
BIA;2024102900;0.0;4
BIA;2024102901;0.0;4
BIA;2024102902;0.0;4
BIA;2024102903;0.0;4
BIA;2024102904;0.0;4
BIA;2024102905;0.0;4
BIA;2024102906;0.0;4
BIA;2024102907;0.0;4
BIA;2024102908;0.0;4
BIA;2024102909;0.0;4
BIA;2024102910;0.0;4
BIA;2024102911;0.0;4
BIA;2024102912;0.0;4
BIA;2024102913;0.0;4
BIA;2024102914;0.0;4
BIA;2024102915;0.0;4
BIA;2024102916;0.0;4
BIA;2024102917;0.0;4
BIA;2024102918;0.0;4
BIA;2024102919;0.0;4
BIA;2024102920;0.0;4
BIA;2024102921;0.0;4
BIA;2024102922;0.0;4
BIA;2024102923;0.0;4
BIA;2024103000;0.0;4
BIA;2024103001;0.0;4
BIA;2024103002;0.0;4
BIA;2024103003;0.0;4
BIA;2024103004;0.0;4
BIA;2024103005;0.0;4
BIA;2024103006;0.0;4
BIA;2024103007;0.0;4
BIA;2024103008;0.0;4
BIA;2024103009;0.0;4
BIA;2024103010;0.0;4
BIA;2024103011;0.0;4
BIA;2024103012;0.0;4
BIA;2024103013;0.0;4
BIA;2024103014;0.0;4
BIA;2024103015;0.0;4
BIA;2024103016;0.0;4
BIA;2024103017;0.0;4
BIA;2024103018;0.0;4
BIA;2024103019;0.0;4
BIA;2024103020;0.0;4
BIA;2024103021;0.0;4
BIA;2024103022;0.0;4
BIA;2024103023;0.0;4
BIA;2024103100;0.0;4
BIA;2024103101;0.0;4
BIA;2024103102;0.0;4
BIA;2024103103;0.0;4
BIA;2024103104;0.0;4
BIA;2024103105;0.0;4
BIA;2024103106;0.0;4
BIA;2024103107;0.0;4
BIA;2024103108;0.0;4
BIA;2024103109;0.0;4
BIA;2024103110;0.0;4
BIA;2024103111;0.0;4
BIA;2024103112;0.0;4
BIA;2024103113;0.0;4
BIA;2024103114;0.0;4
BIA;2024103115;0.0;4
BIA;2024103116;0.0;4
BIA;2024103117;0.0;4
BIA;2024103118;0.0;4
BIA;2024103119;0.0;4
BIA;2024103120;0.0;4
BIA;2024103121;0.0;4
BIA;2024103122;0.0;4
BIA;2024103123;0.0;4
BIA;2024110100;0.0;4
BIA;2024110101;0.0;4
BIA;2024110102;0.0;4
BIA;2024110103;0.0;4
BIA;2024110104;0.0;4
BIA;2024110105;0.0;4
BIA;2024110106;0.0;4
BIA;2024110107;0.0;4
BIA;2024110108;0.0;4
BIA;2024110109;0.0;4
BIA;2024110110;0.0;4
BIA;2024110111;0.0;4
BIA;2024110112;0.0;4
BIA;2024110113;0.0;4
BIA;2024110114;0.0;4
BIA;2024110115;0.0;4
BIA;2024110116;0.0;4
BIA;2024110117;0.0;4
BIA;2024110118;0.0;4
BIA;2024110119;0.0;4
BIA;2024110120;0.0;4
BIA;2024110121;0.0;4
BIA;2024110122;0.0;4
BIA;2024110123;0.0;4
BIA;2024110200;0.0;4
BIA;2024110201;0.0;4
BIA;2024110202;0.0;4
BIA;2024110203;0.0;4
BIA;2024110204;0.0;4
BIA;2024110205;0.0;4
BIA;2024110206;0.0;4
BIA;2024110207;0.0;4
BIA;2024110208;0.0;4
BIA;2024110209;0.0;4
BIA;2024110210;0.0;4
BIA;2024110211;0.0;4
BIA;2024110212;0.0;4
BIA;2024110213;0.0;4
BIA;2024110214;0.0;4
BIA;2024110215;0.0;4
BIA;2024110216;0.0;4
BIA;2024110217;0.0;4
BIA;2024110218;0.0;4
BIA;2024110219;0.0;4
BIA;2024110220;0.0;4
BIA;2024110221;0.0;4
BIA;2024110222;0.0;4
BIA;2024110223;0.0;4
BIA;2024110300;0.0;4
BIA;2024110301;0.0;4
BIA;2024110302;0.0;4
BIA;2024110303;0.0;4
BIA;2024110304;0.0;4
BIA;2024110305;0.0;4
BIA;2024110306;0.0;4
BIA;2024110307;0.0;4
BIA;2024110308;0.0;4
BIA;2024110309;0.0;4
BIA;2024110310;0.0;4
BIA;2024110311;0.0;4
BIA;2024110312;0.0;4
BIA;2024110313;0.0;4
BIA;2024110314;0.0;4
BIA;2024110315;0.0;4
BIA;2024110316;0.0;4
BIA;2024110317;0.0;4
BIA;2024110318;0.0;4
BIA;2024110319;0.0;4
BIA;2024110320;0.0;4
BIA;2024110321;0.0;4
BIA;2024110322;0.0;4
BIA;2024110323;0.0;4
BIA;2024110400;0.0;4
BIA;2024110401;0.0;4
BIA;2024110402;0.0;4
BIA;2024110403;0.0;4
BIA;2024110404;0.0;4
BIA;2024110405;0.0;4
BIA;2024110406;0.0;4
BIA;2024110407;0.0;4
BIA;2024110408;0.0;4
BIA;2024110409;0.0;4
BIA;2024110410;0.0;4
BIA;2024110411;0.0;4
BIA;2024110412;0.0;4
BIA;2024110413;0.0;4
BIA;2024110414;0.0;4
BIA;2024110415;0.0;4
BIA;2024110416;0.0;4
BIA;2024110417;0.0;4
BIA;2024110418;0.0;4
BIA;2024110419;0.0;4
BIA;2024110420;0.0;4
BIA;2024110421;0.0;4
BIA;2024110422;0.0;4
BIA;2024110423;0.0;4
BIA;2024110500;0.0;4
BIA;2024110501;0.0;4
BIA;2024110502;0.0;4
BIA;2024110503;0.0;4
BIA;2024110504;0.0;4
BIA;2024110505;0.0;4
BIA;2024110506;0.0;4
BIA;2024110507;0.0;4
BIA;2024110508;0.0;4
BIA;2024110509;0.0;4
BIA;2024110510;0.0;4
BIA;2024110511;0.0;4
BIA;2024110512;0.0;4
BIA;2024110513;0.0;4
BIA;2024110514;0.0;4
BIA;2024110515;0.0;4
BIA;2024110516;0.0;4
BIA;2024110517;0.0;4
BIA;2024110518;0.0;4
BIA;2024110519;0.0;4
BIA;2024110520;0.0;4
BIA;2024110521;0.0;4
BIA;2024110522;0.0;4
BIA;2024110523;0.0;4
BIA;2024110600;0.0;4
BIA;2024110601;0.0;4
BIA;2024110602;0.0;4
BIA;2024110603;0.0;4
BIA;2024110604;0.0;4
BIA;2024110605;0.0;4
BIA;2024110606;0.0;4
BIA;2024110607;0.0;4
BIA;2024110608;0.0;4
BIA;2024110609;0.0;4
BIA;2024110610;0.0;4
BIA;2024110611;0.0;4
BIA;2024110612;0.0;4
BIA;2024110613;0.0;4
BIA;2024110614;0.0;4
BIA;2024110615;0.0;4
BIA;2024110616;0.0;4
BIA;2024110617;0.0;4
BIA;2024110618;0.0;4
BIA;2024110619;0.0;4
BIA;2024110620;0.0;4
BIA;2024110621;0.0;4
BIA;2024110622;0.0;4
BIA;2024110623;0.0;4
BIA;2024110700;0.0;4
BIA;2024110701;0.0;4
BIA;2024110702;0.0;4
BIA;2024110703;0.0;4
BIA;2024110704;0.0;4
BIA;2024110705;0.0;4
BIA;2024110706;0.0;4
